,district,date,new_video,start_frame,end_frame,anomaly
996,台西换乘楼梯31,429,2021-04-29_18-31-39_1015,-1,-1,逆行
997,台西换乘楼梯31,429,2021-04-29_18-31-39_1016,-1,-1,逆行
998,台西换乘楼梯31,429,2021-04-29_18-31-39_1017,-1,-1,逆行
999,台西换乘楼梯31,429,2021-04-29_18-31-39_1018,-1,-1,逆行
1000,台西换乘楼梯31,429,2021-04-29_18-31-39_1019,-1,-1,逆行
1001,台西换乘楼梯31,429,2021-04-29_18-31-39_1020,-1,-1,逆行
1002,台西换乘楼梯31,429,2021-04-29_18-31-39_1021,-1,-1,逆行
1003,台西换乘楼梯31,429,2021-04-29_18-31-39_1022,-1,-1,逆行
1004,台西换乘楼梯31,429,2021-04-29_18-31-39_1023,-1,-1,逆行
1005,台西换乘楼梯31,429,2021-04-29_18-31-39_1024,-1,-1,逆行
1006,台西换乘楼梯31,429,2021-04-29_18-31-39_1025,-1,-1,逆行
1007,台西换乘楼梯31,429,2021-04-29_18-31-39_1026,-1,-1,逆行
1008,台西换乘楼梯31,429,2021-04-29_18-31-39_1027,-1,-1,逆行
1009,台西换乘楼梯31,429,2021-04-29_18-31-39_1028,-1,-1,逆行
1010,台西换乘楼梯31,429,2021-04-29_18-31-39_1029,-1,-1,逆行
1011,台西换乘楼梯31,429,2021-04-29_18-31-39_1030,-1,-1,逆行
1012,台西换乘楼梯31,429,2021-04-29_18-31-39_1031,-1,-1,逆行
1013,台西换乘楼梯31,429,2021-04-29_18-31-39_1032,-1,-1,逆行
1014,台西换乘楼梯31,429,2021-04-29_18-31-39_1033,-1,-1,逆行
1015,台西换乘楼梯31,429,2021-04-29_18-31-39_1034,-1,-1,逆行
1016,台西换乘楼梯31,429,2021-04-29_18-31-39_1035,-1,-1,逆行
1017,台西换乘楼梯31,429,2021-04-29_18-31-39_1036,-1,-1,逆行
1018,台西换乘楼梯31,429,2021-04-29_18-31-39_1037,-1,-1,逆行
1019,台西换乘楼梯31,429,2021-04-29_18-31-39_1038,-1,-1,逆行
1020,台西换乘楼梯31,429,2021-04-29_18-31-39_1039,-1,-1,逆行
1021,台西换乘楼梯31,429,2021-04-29_18-31-39_1040,-1,-1,逆行
1022,台西换乘楼梯31,429,2021-04-29_18-31-39_1041,-1,-1,逆行
1023,台西换乘楼梯31,429,2021-04-29_18-31-39_1042,-1,-1,逆行
1024,台西换乘楼梯31,429,2021-04-29_18-31-39_1043,-1,-1,逆行
1025,台西换乘楼梯31,429,2021-04-29_18-31-39_1044,-1,-1,逆行
1026,台西换乘楼梯31,429,2021-04-29_18-31-39_1045,-1,-1,逆行
1027,台西换乘楼梯31,429,2021-04-29_18-31-39_1046,-1,-1,逆行
1028,台西换乘楼梯31,429,2021-04-29_18-31-39_1047,-1,-1,逆行
1029,台西换乘楼梯31,429,2021-04-29_18-31-39_1048,-1,-1,逆行
1030,台西换乘楼梯31,429,2021-04-29_18-31-39_1049,-1,-1,逆行
1031,台西换乘楼梯31,429,2021-04-29_18-31-39_1050,-1,-1,逆行
1032,台西换乘楼梯31,429,2021-04-29_18-31-39_1051,-1,-1,逆行
1033,台西换乘楼梯31,429,2021-04-29_18-31-39_1052,-1,-1,逆行
1034,台西换乘楼梯31,429,2021-04-29_18-31-39_1053,-1,-1,逆行
1035,台西换乘楼梯31,429,2021-04-29_18-31-39_1054,-1,-1,逆行
1036,台西换乘楼梯31,429,2021-04-29_18-31-39_1055,-1,-1,逆行
1037,台西换乘楼梯31,429,2021-04-29_18-31-39_1056,-1,-1,逆行
1038,台西换乘楼梯31,429,2021-04-29_18-31-39_1057,-1,-1,逆行
1039,台西换乘楼梯31,429,2021-04-29_18-31-39_1058,-1,-1,逆行
1040,台西换乘楼梯31,429,2021-04-29_18-31-39_1059,-1,-1,逆行
1041,台西换乘楼梯31,429,2021-04-29_18-31-39_1060,-1,-1,逆行
1042,台西换乘楼梯31,429,2021-04-29_18-31-39_1061,-1,-1,逆行
1043,台西换乘楼梯31,429,2021-04-29_18-31-39_1062,-1,-1,逆行
1044,台西换乘楼梯31,429,2021-04-29_18-31-39_1063,-1,-1,逆行
1045,台西换乘楼梯31,429,2021-04-29_18-31-39_1064,-1,-1,逆行
1046,台西换乘楼梯31,429,2021-04-29_18-31-39_1065,-1,-1,逆行
1047,台西换乘楼梯31,429,2021-04-29_18-31-39_1066,-1,-1,逆行
1048,台西换乘楼梯31,429,2021-04-29_18-31-39_1067,-1,-1,逆行
1049,台西换乘楼梯31,429,2021-04-29_18-31-39_1068,-1,-1,逆行
1050,台西换乘楼梯31,429,2021-04-29_18-31-39_1069,-1,-1,逆行
1051,台西换乘楼梯31,429,2021-04-29_18-31-39_1070,-1,-1,逆行
1052,台西换乘楼梯31,429,2021-04-29_18-31-39_1071,-1,-1,逆行
1053,台西换乘楼梯31,429,2021-04-29_18-31-39_1072,-1,-1,逆行
1054,台西换乘楼梯31,429,2021-04-29_18-31-39_1073,-1,-1,逆行
1055,台西换乘楼梯31,429,2021-04-29_18-31-39_1074,-1,-1,逆行
1056,台西换乘楼梯31,429,2021-04-29_18-31-39_1075,-1,-1,逆行
1057,台西换乘楼梯31,429,2021-04-29_18-31-39_1076,-1,-1,逆行
1058,台西换乘楼梯31,429,2021-04-29_18-31-39_1077,-1,-1,逆行
1059,台西换乘楼梯31,429,2021-04-29_18-31-39_1078,-1,-1,逆行
1060,台西换乘楼梯31,429,2021-04-29_18-31-39_1079,-1,-1,逆行
1061,台西换乘楼梯31,429,2021-04-29_18-31-39_1080,-1,-1,逆行
1062,台西换乘楼梯31,429,2021-04-29_18-31-39_1081,-1,-1,逆行
1063,台西换乘楼梯31,429,2021-04-29_18-31-39_1082,-1,-1,逆行
1064,台西换乘楼梯31,429,2021-04-29_18-31-39_1083,-1,-1,逆行
1065,台西换乘楼梯31,429,2021-04-29_18-31-39_1084,-1,-1,逆行
1066,台西换乘楼梯31,429,2021-04-29_18-31-39_1085,-1,-1,逆行
1067,台西换乘楼梯31,429,2021-04-29_18-31-39_1086,-1,-1,逆行
1068,台西换乘楼梯31,429,2021-04-29_18-31-39_1087,-1,-1,逆行
1069,台西换乘楼梯31,429,2021-04-29_18-31-39_1088,-1,-1,逆行
1070,台西换乘楼梯31,429,2021-04-29_18-31-39_1089,-1,-1,逆行
1071,台西换乘楼梯31,429,2021-04-29_18-31-39_1090,-1,-1,逆行
1072,台西换乘楼梯31,429,2021-04-29_18-31-39_1091,-1,-1,逆行
1073,台西换乘楼梯31,429,2021-04-29_18-31-39_1092,-1,-1,逆行
1074,台西换乘楼梯31,429,2021-04-29_18-31-39_1093,-1,-1,逆行
1075,台西换乘楼梯31,429,2021-04-29_18-31-39_1094,-1,-1,逆行
1076,台西换乘楼梯31,429,2021-04-29_18-31-39_1095,-1,-1,逆行
1077,台西换乘楼梯31,429,2021-04-29_18-31-39_1096,-1,-1,逆行
1078,台西换乘楼梯31,429,2021-04-29_18-31-39_1097,-1,-1,逆行
1079,台西换乘楼梯31,429,2021-04-29_18-31-39_1098,-1,-1,逆行
1080,台西换乘楼梯31,429,2021-04-29_18-31-39_1099,-1,-1,逆行
1081,台西换乘楼梯31,429,2021-04-29_18-31-39_1100,-1,-1,逆行
1082,台西换乘楼梯31,429,2021-04-29_18-31-39_1101,-1,-1,逆行
1083,台西换乘楼梯31,429,2021-04-29_18-31-39_1102,-1,-1,逆行
1084,台西换乘楼梯31,429,2021-04-29_18-31-39_1103,-1,-1,逆行
1085,台西换乘楼梯31,429,2021-04-29_18-31-39_1104,-1,-1,逆行
1086,台西换乘楼梯31,429,2021-04-29_18-31-39_1105,-1,-1,逆行
1087,台西换乘楼梯31,429,2021-04-29_18-31-39_1106,-1,-1,逆行
1088,台西换乘楼梯31,429,2021-04-29_18-31-39_1107,-1,-1,逆行
1089,台西换乘楼梯31,429,2021-04-29_18-31-39_1108,-1,-1,逆行
1090,台西换乘楼梯31,429,2021-04-29_18-31-39_1109,-1,-1,逆行
1091,台西换乘楼梯31,429,2021-04-29_18-31-39_1110,-1,-1,逆行
1092,台西换乘楼梯31,429,2021-04-29_18-31-39_1111,-1,-1,逆行
1093,台西换乘楼梯31,429,2021-04-29_18-31-39_1112,-1,-1,逆行
1094,台西换乘楼梯31,429,2021-04-29_18-31-39_1113,-1,-1,逆行
1095,台西换乘楼梯31,429,2021-04-29_18-31-39_1114,-1,-1,逆行
1096,台西换乘楼梯31,429,2021-04-29_18-31-39_1115,-1,-1,逆行
1097,台西换乘楼梯31,429,2021-04-29_18-31-39_1116,-1,-1,逆行
1098,台西换乘楼梯31,429,2021-04-29_18-31-39_1117,-1,-1,逆行
1099,台西换乘楼梯31,429,2021-04-29_18-31-39_1118,-1,-1,逆行
1100,台西换乘楼梯31,429,2021-04-29_18-31-39_1119,-1,-1,逆行
1101,台西换乘楼梯31,429,2021-04-29_18-31-39_1120,-1,-1,逆行
1102,台西换乘楼梯31,429,2021-04-29_18-31-39_1121,-1,-1,逆行
1103,台西换乘楼梯31,429,2021-04-29_18-31-39_1122,-1,-1,逆行
1104,台西换乘楼梯31,429,2021-04-29_18-31-39_1123,-1,-1,逆行
1105,台西换乘楼梯31,429,2021-04-29_18-31-39_1124,-1,-1,逆行
1106,台西换乘楼梯31,429,2021-04-29_18-31-39_1125,-1,-1,逆行
1107,台西换乘楼梯31,429,2021-04-29_18-31-39_1126,-1,-1,逆行
1108,台西换乘楼梯31,429,2021-04-29_18-31-39_1127,-1,-1,逆行
1109,台西换乘楼梯31,429,2021-04-29_18-31-39_1128,-1,-1,逆行
1110,台西换乘楼梯31,429,2021-04-29_18-31-39_1129,-1,-1,逆行
1111,台西换乘楼梯31,429,2021-04-29_18-31-39_1130,-1,-1,逆行
1112,台西换乘楼梯31,429,2021-04-29_18-31-39_1131,-1,-1,逆行
1113,台西换乘楼梯31,429,2021-04-29_18-31-39_1132,-1,-1,逆行
1114,台西换乘楼梯31,429,2021-04-29_18-31-39_1133,-1,-1,逆行
1115,台西换乘楼梯31,429,2021-04-29_18-31-39_1134,-1,-1,逆行
1116,台西换乘楼梯31,429,2021-04-29_18-31-39_1135,-1,-1,逆行
1117,台西换乘楼梯31,429,2021-04-29_18-31-39_1136,-1,-1,逆行
1118,台西换乘楼梯31,429,2021-04-29_18-31-39_1137,-1,-1,逆行
1119,台西换乘楼梯31,429,2021-04-29_18-31-39_1138,-1,-1,逆行
1120,台西换乘楼梯31,429,2021-04-29_18-31-39_1139,-1,-1,逆行
1121,台西换乘楼梯31,429,2021-04-29_18-31-39_1140,-1,-1,逆行
1122,台西换乘楼梯31,429,2021-04-29_18-31-39_1141,-1,-1,逆行
1123,台西换乘楼梯31,429,2021-04-29_18-31-39_1142,-1,-1,逆行
1124,台西换乘楼梯31,429,2021-04-29_18-31-39_1143,-1,-1,逆行
1125,台西换乘楼梯31,429,2021-04-29_18-31-39_1144,-1,-1,逆行
1126,台西换乘楼梯31,429,2021-04-29_18-31-39_1145,-1,-1,逆行
1127,台西换乘楼梯31,429,2021-04-29_18-31-39_1146,-1,-1,逆行
1128,台西换乘楼梯31,429,2021-04-29_18-31-39_1147,-1,-1,逆行
1129,台西换乘楼梯31,429,2021-04-29_18-31-39_1148,-1,-1,逆行
1130,台西换乘楼梯31,429,2021-04-29_18-31-39_1149,-1,-1,逆行
1131,台西换乘楼梯31,429,2021-04-29_18-31-39_1150,-1,-1,逆行
1132,台西换乘楼梯31,429,2021-04-29_18-31-39_1151,-1,-1,逆行
1133,台西换乘楼梯31,429,2021-04-29_18-31-39_1152,-1,-1,逆行
1134,台西换乘楼梯31,429,2021-04-29_18-31-39_1153,-1,-1,逆行
1135,台西换乘楼梯31,429,2021-04-29_18-31-39_1154,-1,-1,逆行
1136,台西换乘楼梯31,429,2021-04-29_18-31-39_1155,-1,-1,逆行
1137,台西换乘楼梯31,429,2021-04-29_18-31-39_1156,-1,-1,逆行
1138,台西换乘楼梯31,429,2021-04-29_18-31-39_1157,-1,-1,逆行
1139,台西换乘楼梯31,429,2021-04-29_18-31-39_1158,-1,-1,逆行
1140,台西换乘楼梯31,429,2021-04-29_18-31-39_1159,-1,-1,逆行
1141,台西换乘楼梯31,429,2021-04-29_18-31-39_1160,-1,-1,逆行
1142,台西换乘楼梯31,429,2021-04-29_18-31-39_1161,-1,-1,逆行
1143,台西换乘楼梯31,429,2021-04-29_18-31-39_1162,-1,-1,逆行
1144,台西换乘楼梯31,429,2021-04-29_18-31-39_1163,-1,-1,逆行
1145,台西换乘楼梯31,429,2021-04-29_18-31-39_1164,-1,-1,逆行
1146,台西换乘楼梯31,429,2021-04-29_18-31-39_1165,-1,-1,逆行
1147,台西换乘楼梯31,429,2021-04-29_18-31-39_1166,-1,-1,逆行
1148,台西换乘楼梯31,429,2021-04-29_18-31-39_1167,-1,-1,逆行
1149,台西换乘楼梯31,429,2021-04-29_18-31-39_1168,-1,-1,逆行
1150,台西换乘楼梯31,429,2021-04-29_18-31-39_1169,-1,-1,逆行
1151,台西换乘楼梯31,429,2021-04-29_18-31-39_1170,-1,-1,逆行
1152,台西换乘楼梯31,429,2021-04-29_18-31-39_1171,-1,-1,逆行
1153,台西换乘楼梯31,429,2021-04-29_18-31-39_1172,-1,-1,逆行
1154,台西换乘楼梯31,429,2021-04-29_18-31-39_1173,-1,-1,逆行
1155,台西换乘楼梯31,429,2021-04-29_18-31-39_1174,-1,-1,逆行
1156,台西换乘楼梯31,429,2021-04-29_18-31-39_1175,-1,-1,逆行
1157,台西换乘楼梯31,429,2021-04-29_18-31-39_1176,-1,-1,逆行
1158,台西换乘楼梯31,429,2021-04-29_18-31-39_1177,-1,-1,逆行
1159,台西换乘楼梯31,429,2021-04-29_18-31-39_1178,-1,-1,逆行
1160,台西换乘楼梯31,429,2021-04-29_18-31-39_1179,-1,-1,逆行
1161,台西换乘楼梯31,429,2021-04-29_18-31-39_1180,-1,-1,逆行
1162,台西换乘楼梯31,429,2021-04-29_18-31-39_1181,-1,-1,逆行
1163,台西换乘楼梯31,429,2021-04-29_18-31-39_1182,-1,-1,逆行
1164,台西换乘楼梯31,429,2021-04-29_18-31-39_1183,-1,-1,逆行
1165,台西换乘楼梯31,429,2021-04-29_18-31-39_1184,-1,-1,逆行
1166,台西换乘楼梯31,429,2021-04-29_18-31-39_1185,-1,-1,逆行
1167,台西换乘楼梯31,429,2021-04-29_18-31-39_1186,-1,-1,逆行
1168,台西换乘楼梯31,429,2021-04-29_18-31-39_1187,-1,-1,逆行
1169,台西换乘楼梯31,429,2021-04-29_18-31-39_1188,-1,-1,逆行
1170,台西换乘楼梯31,429,2021-04-29_18-31-39_1189,-1,-1,逆行
1171,台西换乘楼梯31,429,2021-04-29_18-31-39_1190,-1,-1,逆行
1172,台西换乘楼梯31,429,2021-04-29_18-31-39_1191,-1,-1,逆行
1173,台西换乘楼梯31,429,2021-04-29_18-31-39_1192,-1,-1,逆行
1174,台西换乘楼梯31,429,2021-04-29_18-31-39_1193,-1,-1,逆行
1175,台西换乘楼梯31,429,2021-04-29_18-31-39_1194,-1,-1,逆行
1176,台西换乘楼梯31,429,2021-04-29_18-31-39_1195,-1,-1,逆行
1177,台西换乘楼梯31,429,2021-04-29_18-31-39_1196,-1,-1,逆行
1178,台西换乘楼梯31,429,2021-04-29_18-31-39_1197,-1,-1,逆行
1179,台西换乘楼梯31,429,2021-04-29_18-31-39_1198,-1,-1,逆行
1180,台西换乘楼梯31,429,2021-04-29_18-31-39_1199,-1,-1,逆行
1181,台西换乘楼梯31,429,2021-04-29_18-31-39_1200,-1,-1,逆行
1182,台西换乘楼梯31,429,2021-04-29_18-31-39_1201,-1,-1,逆行
1183,台西换乘楼梯31,429,2021-04-29_18-31-39_1202,-1,-1,逆行
1184,台西换乘楼梯31,429,2021-04-29_18-31-39_1203,-1,-1,逆行
1185,台西换乘楼梯31,429,2021-04-29_18-31-39_1204,-1,-1,逆行
1186,台西换乘楼梯31,429,2021-04-29_18-31-39_1205,-1,-1,逆行
1187,台西换乘楼梯31,429,2021-04-29_18-31-39_1206,-1,-1,逆行
1188,台西换乘楼梯31,429,2021-04-29_18-31-39_1207,-1,-1,逆行
1189,台西换乘楼梯31,429,2021-04-29_18-31-39_1208,-1,-1,逆行
1190,台西换乘楼梯31,429,2021-04-29_18-31-39_1209,-1,-1,逆行
1191,台西换乘楼梯31,429,2021-04-29_18-31-39_1210,-1,-1,逆行
1192,台西换乘楼梯31,429,2021-04-29_18-31-39_1211,-1,-1,逆行
1193,台西换乘楼梯31,429,2021-04-29_18-31-39_1212,-1,-1,逆行
1194,台西换乘楼梯31,429,2021-04-29_18-31-39_1213,-1,-1,逆行
1195,台西换乘楼梯31,429,2021-04-29_18-31-39_1214,-1,-1,逆行
1196,台西换乘楼梯31,429,2021-04-29_18-31-39_1215,-1,-1,逆行
1197,台西换乘楼梯31,429,2021-04-29_18-31-39_1216,-1,-1,逆行
1198,台西换乘楼梯31,429,2021-04-29_18-31-39_1217,-1,-1,逆行
1199,台西换乘楼梯31,429,2021-04-29_18-31-39_1218,-1,-1,逆行
1200,台西换乘楼梯31,429,2021-04-29_18-31-39_1219,-1,-1,逆行
1201,台西换乘楼梯31,429,2021-04-29_18-31-39_1220,-1,-1,逆行
1202,台西换乘楼梯31,429,2021-04-29_18-31-39_1221,-1,-1,逆行
1203,台西换乘楼梯31,429,2021-04-29_18-31-39_1222,-1,-1,逆行
1204,台西换乘楼梯31,429,2021-04-29_18-31-39_1223,-1,-1,逆行
1205,台西换乘楼梯31,429,2021-04-29_18-31-39_1224,-1,-1,逆行
1206,台西换乘楼梯31,429,2021-04-29_18-31-39_1225,-1,-1,逆行
1207,台西换乘楼梯31,429,2021-04-29_18-31-39_1226,-1,-1,逆行
1208,台西换乘楼梯31,429,2021-04-29_18-31-39_1227,-1,-1,逆行
1209,台西换乘楼梯31,429,2021-04-29_18-31-39_1228,-1,-1,逆行
1210,台西换乘楼梯31,429,2021-04-29_18-31-39_1229,-1,-1,逆行
1211,台西换乘楼梯31,429,2021-04-29_18-31-39_1230,-1,-1,逆行
1212,台西换乘楼梯31,429,2021-04-29_18-31-39_1231,-1,-1,逆行
1213,台西换乘楼梯31,429,2021-04-29_18-31-39_1232,-1,-1,逆行
1214,台西换乘楼梯31,429,2021-04-29_18-31-39_1233,-1,-1,逆行
1215,台西换乘楼梯31,429,2021-04-29_18-31-39_1234,-1,-1,逆行
1216,台西换乘楼梯31,429,2021-04-29_18-31-39_1235,-1,-1,逆行
1217,台西换乘楼梯31,429,2021-04-29_18-31-39_1236,-1,-1,逆行
1218,台西换乘楼梯31,429,2021-04-29_18-31-39_1237,-1,-1,逆行
1219,台西换乘楼梯31,429,2021-04-29_18-31-39_1238,-1,-1,逆行
1220,台西换乘楼梯31,429,2021-04-29_18-31-39_1239,-1,-1,逆行
1221,台西换乘楼梯31,429,2021-04-29_18-31-39_1240,-1,-1,逆行
1222,台西换乘楼梯31,429,2021-04-29_18-31-39_1241,-1,-1,逆行
1223,台西换乘楼梯31,429,2021-04-29_18-31-39_1242,-1,-1,逆行
1224,台西换乘楼梯31,429,2021-04-29_18-31-39_1243,-1,-1,逆行
1225,台西换乘楼梯31,429,2021-04-29_18-31-39_1244,-1,-1,逆行
1226,台西换乘楼梯31,429,2021-04-29_18-31-39_1245,-1,-1,逆行
1227,台西换乘楼梯31,429,2021-04-29_18-31-39_1246,-1,-1,逆行
1228,台西换乘楼梯31,429,2021-04-29_18-31-39_1247,-1,-1,逆行
1229,台西换乘楼梯31,429,2021-04-29_18-31-39_1248,-1,-1,逆行
1230,台西换乘楼梯31,429,2021-04-29_18-31-39_1249,-1,-1,逆行
1231,台西换乘楼梯31,429,2021-04-29_18-31-39_1250,-1,-1,逆行
1232,台西换乘楼梯31,429,2021-04-29_18-31-39_1251,-1,-1,逆行
1233,台西换乘楼梯31,429,2021-04-29_18-31-39_1252,-1,-1,逆行
1234,台西换乘楼梯31,429,2021-04-29_18-31-39_1253,-1,-1,逆行
1235,台西换乘楼梯31,429,2021-04-29_18-31-39_1254,-1,-1,逆行
1236,台西换乘楼梯31,429,2021-04-29_18-31-39_1255,-1,-1,逆行
1237,台西换乘楼梯31,429,2021-04-29_18-31-39_1256,-1,-1,逆行
1238,台西换乘楼梯31,429,2021-04-29_18-31-39_1257,-1,-1,逆行
1239,台西换乘楼梯31,429,2021-04-29_18-31-39_1258,-1,-1,逆行
1240,台西换乘楼梯31,429,2021-04-29_18-31-39_1259,-1,-1,逆行
1241,台西换乘楼梯31,429,2021-04-29_18-31-39_1260,-1,-1,逆行
1242,台西换乘楼梯31,429,2021-04-29_18-31-39_1261,-1,-1,逆行
1243,台西换乘楼梯31,429,2021-04-29_18-31-39_1262,-1,-1,逆行
1244,台西换乘楼梯31,429,2021-04-29_18-31-39_1263,-1,-1,逆行
1245,台西换乘楼梯31,429,2021-04-29_18-31-39_1264,-1,-1,逆行
1246,台西换乘楼梯31,429,2021-04-29_18-31-39_1265,-1,-1,逆行
1247,台西换乘楼梯31,429,2021-04-29_18-31-39_1266,-1,-1,逆行
1248,台西换乘楼梯31,429,2021-04-29_18-31-39_1267,-1,-1,逆行
1249,台西换乘楼梯31,429,2021-04-29_18-31-39_1268,-1,-1,逆行
1250,台西换乘楼梯31,429,2021-04-29_18-31-39_1269,-1,-1,逆行
1251,台西换乘楼梯31,429,2021-04-29_18-31-39_1270,-1,-1,逆行
1252,台西换乘楼梯31,429,2021-04-29_18-31-39_1271,-1,-1,逆行
1253,台西换乘楼梯31,429,2021-04-29_18-31-39_1272,-1,-1,逆行
1254,台西换乘楼梯31,429,2021-04-29_18-31-39_1273,-1,-1,逆行
1255,台西换乘楼梯31,429,2021-04-29_18-31-39_1274,-1,-1,逆行
1256,台西换乘楼梯31,429,2021-04-29_18-31-39_1275,-1,-1,逆行
1257,台西换乘楼梯31,429,2021-04-29_18-31-39_1276,-1,-1,逆行
1258,台西换乘楼梯31,429,2021-04-29_18-31-39_1277,-1,-1,逆行
1259,台西换乘楼梯31,429,2021-04-29_18-31-39_1278,-1,-1,逆行
1260,台西换乘楼梯31,429,2021-04-29_18-31-39_1279,-1,-1,逆行
1261,台西换乘楼梯31,429,2021-04-29_18-31-39_1280,-1,-1,逆行
1262,台西换乘楼梯31,429,2021-04-29_18-31-39_1281,-1,-1,逆行
1263,台西换乘楼梯31,429,2021-04-29_18-31-39_1282,-1,-1,逆行
1264,台西换乘楼梯31,429,2021-04-29_18-31-39_1283,-1,-1,逆行
1265,台西换乘楼梯31,429,2021-04-29_18-31-39_1284,-1,-1,逆行
1266,台西换乘楼梯31,429,2021-04-29_18-31-39_1285,-1,-1,逆行
1267,台西换乘楼梯31,429,2021-04-29_18-31-39_1286,-1,-1,逆行
1268,台西换乘楼梯31,429,2021-04-29_18-31-39_1287,-1,-1,逆行
1269,台西换乘楼梯31,429,2021-04-29_18-31-39_1288,-1,-1,逆行
1270,台西换乘楼梯31,429,2021-04-29_18-31-39_1289,-1,-1,逆行
1271,台西换乘楼梯31,429,2021-04-29_18-31-39_1290,-1,-1,逆行
1272,台西换乘楼梯31,429,2021-04-29_18-31-39_1291,-1,-1,逆行
1273,台西换乘楼梯31,429,2021-04-29_18-31-39_1292,-1,-1,逆行
1274,台西换乘楼梯31,429,2021-04-29_18-31-39_1293,-1,-1,逆行
1275,台西换乘楼梯31,429,2021-04-29_18-31-39_1294,-1,-1,逆行
1276,台西换乘楼梯31,429,2021-04-29_18-31-39_1295,-1,-1,逆行
1277,台西换乘楼梯31,429,2021-04-29_18-31-39_1296,-1,-1,逆行
1278,台西换乘楼梯31,429,2021-04-29_18-31-39_1297,-1,-1,逆行
1279,台西换乘楼梯31,429,2021-04-29_18-31-39_1298,-1,-1,逆行
1280,台西换乘楼梯31,429,2021-04-29_18-31-39_1299,-1,-1,逆行
1281,台西换乘楼梯31,429,2021-04-29_18-31-39_1300,-1,-1,逆行
1282,台西换乘楼梯31,429,2021-04-29_18-31-39_1301,-1,-1,逆行
1283,台西换乘楼梯31,429,2021-04-29_18-31-39_1302,-1,-1,逆行
1284,台西换乘楼梯31,429,2021-04-29_18-31-39_1303,-1,-1,逆行
1285,台西换乘楼梯31,429,2021-04-29_18-31-39_1304,-1,-1,逆行
1286,台西换乘楼梯31,429,2021-04-29_18-31-39_1305,-1,-1,逆行
1287,台西换乘楼梯31,429,2021-04-29_18-31-39_1306,-1,-1,逆行
1288,台西换乘楼梯31,429,2021-04-29_18-31-39_1307,-1,-1,逆行
1289,台西换乘楼梯31,429,2021-04-29_18-31-39_1308,-1,-1,逆行
1290,台西换乘楼梯31,429,2021-04-29_18-31-39_1309,-1,-1,逆行
1291,台西换乘楼梯31,429,2021-04-29_18-31-39_1310,-1,-1,逆行
1292,台西换乘楼梯31,429,2021-04-29_18-31-39_1311,-1,-1,逆行
1293,台西换乘楼梯31,429,2021-04-29_18-31-39_1312,-1,-1,逆行
1294,台西换乘楼梯31,429,2021-04-29_18-31-39_1313,-1,-1,逆行
1295,台西换乘楼梯31,429,2021-04-29_18-31-39_1314,-1,-1,逆行
1296,台西换乘楼梯31,429,2021-04-29_18-31-39_1315,-1,-1,逆行
1297,台西换乘楼梯31,429,2021-04-29_18-31-39_1316,-1,-1,逆行
1298,台西换乘楼梯31,429,2021-04-29_18-31-39_1317,-1,-1,逆行
1299,台西换乘楼梯31,429,2021-04-29_18-31-39_1318,-1,-1,逆行
1300,台西换乘楼梯31,429,2021-04-29_18-31-39_1319,-1,-1,逆行
1301,台西换乘楼梯31,429,2021-04-29_18-31-39_1320,-1,-1,逆行
1302,台西换乘楼梯31,429,2021-04-29_18-31-39_1321,-1,-1,逆行
1303,台西换乘楼梯31,429,2021-04-29_18-31-39_1322,-1,-1,逆行
1304,台西换乘楼梯31,429,2021-04-29_18-31-39_1323,-1,-1,逆行
1305,台西换乘楼梯31,429,2021-04-29_18-31-39_1324,-1,-1,逆行
1306,台西换乘楼梯31,429,2021-04-29_18-31-39_1325,-1,-1,逆行
1307,台西换乘楼梯31,429,2021-04-29_18-31-39_1326,-1,-1,逆行
1308,台西换乘楼梯31,429,2021-04-29_18-31-39_1327,-1,-1,逆行
1309,台西换乘楼梯31,429,2021-04-29_18-31-39_1328,-1,-1,逆行
1310,台西换乘楼梯31,429,2021-04-29_18-31-39_1329,-1,-1,逆行
1311,台西换乘楼梯31,429,2021-04-29_18-31-39_1330,-1,-1,逆行
1312,台西换乘楼梯31,429,2021-04-29_18-31-39_1331,-1,-1,逆行
1313,台西换乘楼梯31,429,2021-04-29_18-31-39_1332,-1,-1,逆行
1314,台西换乘楼梯31,429,2021-04-29_18-31-39_1333,-1,-1,逆行
1315,台西换乘楼梯31,429,2021-04-29_18-31-39_1334,-1,-1,逆行
1316,台西换乘楼梯31,429,2021-04-29_18-31-39_1335,-1,-1,逆行
1317,台西换乘楼梯31,429,2021-04-29_18-31-39_1336,-1,-1,逆行
1318,台西换乘楼梯31,429,2021-04-29_18-31-39_1337,-1,-1,逆行
1319,台西换乘楼梯31,429,2021-04-29_18-31-39_1338,-1,-1,逆行
1320,台西换乘楼梯31,429,2021-04-29_18-31-39_1339,-1,-1,逆行
1321,台西换乘楼梯31,429,2021-04-29_18-31-39_1340,-1,-1,逆行
1322,台西换乘楼梯31,429,2021-04-29_18-31-39_1341,-1,-1,逆行
1323,台西换乘楼梯31,429,2021-04-29_18-31-39_1342,-1,-1,逆行
1324,台西换乘楼梯31,429,2021-04-29_18-31-39_1343,-1,-1,逆行
1325,台西换乘楼梯31,429,2021-04-29_18-31-39_1344,-1,-1,逆行
1326,台西换乘楼梯31,429,2021-04-29_18-31-39_1345,-1,-1,逆行
1327,台西换乘楼梯31,429,2021-04-29_18-31-39_1346,-1,-1,逆行
